train_loss,valid_loss
2.8522383613015885,2.6231362415706596
2.791096745658624,2.568059895917823
2.7403013046519806,2.4740501788763507
2.6690719481271286,2.3861808325365135
2.614827217281137,2.3431865796694327
2.5656210879938803,2.3065447260771084
2.501555171010897,2.244736480554473
2.4508686007233047,2.2037677622316685
2.4347030109125,2.1708870132104106
2.434746088900406,2.115997120787535
2.390159613966298,2.142140214229343
2.3398188299591927,2.0808938424848638
2.292629683864627,2.0532152953734033
2.2457329722722634,1.9791718095640012
2.1904788813652414,1.9493751949646148
2.1830850939657562,1.9157538528854268
2.1363676116334784,1.8847730536001466
2.119293205857921,1.869606700450479
2.079210259382488,1.8624075294729088
2.099182725794641,1.8337133271353585
2.05541711325065,1.7906927626790399
2.017898457546575,1.8204659342369764
2.027841137512423,1.7561615087661235
2.006643231597539,1.7654260286065036
2.0216220121538186,1.781056407678167
1.9700348583256302,1.6909216182968545
1.942020074183088,1.783430647216366
2.0010859523514863,1.6501720415001295
1.9179013109226963,1.7241599840975284
1.9180283357258106,1.7868769731236456
1.945229857900007,1.6150547642248414
1.8582216266482314,1.6175216868074234
1.835687997730431,1.5731869920147614
1.8158155959029885,1.5634490869370015
1.7859087031958358,1.5484793716886907
1.7826859984201764,1.538672369183892
1.7762806578003425,1.5214424873903345
1.7576029138739395,1.5148392872160852
1.7522112063268036,1.5011718344450788
1.7335288042243606,1.4959113906784312
1.7404706869374977,1.4801551828352717
1.71238434894183,1.4697813817432948
1.6992294135111519,1.5013298014073673
1.7223296496795826,1.4901918707495907
1.7085937981195454,1.4560580871429951
1.7038585127365753,1.4415062440194164
1.6638233818154045,1.436582475801639
1.667646406595272,1.4759928799942879
1.6998611427611416,1.5253703443710986
1.6811109216667877,1.4054550336444893
1.6392651987016373,1.4243389839349792
1.6698809003849766,1.4356483597296021
1.6369394001546715,1.3825705463308036
1.6190468816773051,1.3969692467059012
1.60903914979151,1.3926709791354563
1.6026929124143543,1.362563580373593
1.5952377934449928,1.3561393268084605
1.6115057668499695,1.3832520286110153
1.595156106009838,1.3509209239205648
1.5715239027203194,1.349665571288809
1.567787486188482,1.3934822189451452
1.574798077926826,1.3979413192533576
1.5544025729095783,1.3288154606011222
1.5546788264965188,1.3366678398708964
1.5337398124523662,1.3139941327991675
1.533005412307378,1.336093165549725
1.5311064338802944,1.3144989116643355
1.5251052402885414,1.3641079458287388
1.583920540381726,1.360502574926991
1.5761775857044247,1.392248241608325
1.5713392005800755,1.2854777103246644
1.5699082724920288,1.296746547039957
1.5105553097778404,1.2825489543205084
1.5079903808133355,1.3139195260019398
1.5101183213581422,1.3238511303334537
1.5496084230491913,1.2665707898694416
1.4932117108541947,1.2930307190283588
1.4761002085047439,1.2748533059592262
1.4669642830766678,1.2553931522210968
1.4700709801270946,1.2674318350034695
1.487599072091848,1.2936845681199995
1.5040237451917065,1.2401337821618268
1.462704094653809,1.2616424619953497
1.468957408414523,1.3020530760882305
1.4782101974281276,1.2417436046061723
1.489141335416048,1.2533731032843605
1.4467607908443043,1.2706241053204204
1.4367639715363487,1.2221160921147496
1.4298643849427937,1.2198822470598443
1.43787159155056,1.3319032711048062
1.419428433726128,1.2603558365292724
1.44650887318751,1.2143693354438705
1.4192727395098488,1.2114435628403064
1.4137964810778305,1.2605298032792303
1.4067960847300716,1.2946203855977105
1.43253505140803,1.20150633626602
1.4072283894182689,1.201364488300691
1.4103188567702385,1.191366075281289
1.3929164579016666,1.1934001418047173
1.4439787683914844,1.42429856327285
1.5102620070833461,1.287144695009504
1.4863178945449462,1.2323049821726904
1.3931886696647102,1.1751553885564456
1.3908946062946994,1.371576582474566
1.4334306975940376,1.1754045324072093
1.422799853204839,1.1782823713910937
1.3822909272653114,1.172376929327499
1.3626770145624665,1.1707469656617935
1.3690005023300178,1.1900068574965594
1.394407732931469,1.1613821611055901
1.378059337730471,1.1621877600584316
1.3755747448323326,1.2005789446276287
1.3752910308833928,1.18364921558735
1.3670139753031048,1.1528952062327997
1.370035309290361,1.2223484698324107
1.3857663969900482,1.1488782496151337
1.3440791759740578,1.1941003660823024
1.3792719402697555,1.1512187937169376
1.3468158194074802,1.1904864061710447
1.3426309678878436,1.142615949592717
1.338980951891631,1.137661193692407
1.3378891630889866,1.1357681062134397
1.3262904344577733,1.1348407460605583
1.3306309017443687,1.144348254631524
1.3242734325937477,1.1384169659345253
1.323361050007895,1.1421978208313748
1.3169668171729694,1.174640804034135
1.3226443210181034,1.1266137123899997
1.3265708072531208,1.1426784152604417
1.3193096790662384,1.1598793014735478
1.3251613325531868,1.145605939171243
1.315441765179018,1.1201442577118097
1.3112129692621235,1.1531917260730782
1.311077676772279,1.1215712291457725
1.3000121672816132,1.159974720390928
1.3076439742285233,1.134752447818997
1.2994477687458503,1.1109790388135814
1.3108983607424904,1.1132345257011362
1.2967572916975445,1.1300235836212817
1.2973594411458522,1.1520433616004513
1.2982394037080296,1.153431131990249
1.2981826900494857,1.1229747795187357
1.307099490280611,1.1338058965546745
1.326698509251175,1.1850678176182845
1.30232101245495,1.1117857688685193
1.2976831178423474,1.1399001053401403
1.2955495588602146,1.1009271883489287
1.3080697804008423,1.0991422876567143
1.2947867518398442,1.0982148512653338
1.2948376072557526,1.0959013395531232
1.2846525334994923,1.09768801590929
1.2953099084187703,1.282097088538135
1.3040755651380493,1.096916769826135
1.2750525156095605,1.1028512815304372
1.2723234703939983,1.141565933972102
1.281716365907318,1.1098413564438043
1.3194207623631913,1.2476826153720335
1.3388423507125435,1.165112217201347
1.338837068012556,1.0901113677262468
1.2892077413395722,1.0855226778112772
1.2775282208534213,1.1311501652695413
1.2686460857625121,1.1463059705753262
1.2788073084985363,1.0898027180437233
1.279917843667709,1.0828514281301402
1.2837193884887188,1.109438214983259
1.2810636802882538,1.119608532946767
1.3114341289906963,1.235999348155684
1.3181543280883206,1.099656070981707
1.2859898494099204,1.1106003938719284
1.329682517061602,1.4492694000865138
1.3997334750995232,1.076856485632963
1.2605713608852303,1.0753410102125023
1.259281961017493,1.1633525461057492
1.259979831612749,1.1366849341661827
1.2641764190318825,1.079169723876687
1.2560425397514752,1.0736008751828012
1.2535465491922455,1.0842321394289847
1.2670628842249618,1.1774610890898594
1.2726224006633815,1.070301367000884
1.2538195977232791,1.1269021770882843
1.2583911261917102,1.0770155704298685
1.2671774998709628,1.0705536015802048
1.2552080215336032,1.1315640076450335
1.2599150485699238,1.0766601813988037
1.2654953358526986,1.0713979294925828
1.2511379102180744,1.0956667233939186
1.241167264159012,1.0650400832245912
1.2471221800310066,1.0802009105682373
1.2422058614497864,1.0631233301273613
1.24018536814526,1.0619778470739574
1.2396168179862668,1.0997216871806554
1.2456002757417546,1.0608221448933168
1.2440787894031444,1.0593815113222875
1.247208566005962,1.128895284725582
1.2797116150140861,1.0725860358076633
1.2514322587549316,1.1385445685877753
1.281267959149388,1.060959700928178
1.242357003426324,1.0737073457122246
1.2334625080110226,1.0706900340378087
1.2353754032188102,1.0552337658761743
1.2311311099456959,1.0548188264583829
1.243032983342889,1.0581094295875575
1.2391989152363143,1.0781018421103392
1.2527667771843791,1.164125115372414
1.2850127782770149,1.0623906349818968
1.2928075239675194,1.0571384233889787
1.2358400251640538,1.1548587277878162
1.2513869101445507,1.0608095235602801
1.2528841039378662,1.0529296530837633
1.2282038962241768,1.102308773915237
1.2311398722989757,1.0784510631497912
1.22344503404691,1.0514763878825495
1.2399412894773938,1.1226104371175418
1.232498837151268,1.0521594234479226
1.2399428106711323,1.0490401810981902
1.296059916016468,1.0506982280566446
1.2418167205286759,1.0519520990872304
1.2372533651026245,1.0675285765498976
1.2260906781504448,1.0466392232334099
1.220818902082249,1.049993121346762
1.2186278913047832,1.0535231937601717
1.2249537787597904,1.0455958724417955
1.2263383350285149,1.0682703840772179
1.2507136759542061,1.0479185834675533
1.2384863422280483,1.0796814491582472
1.221605118696849,1.084008970133886
1.2319701464284145,1.0406866148856788
1.221579686506784,1.1671448637084707
1.2570407663978478,1.039637094716297
1.2242071278916389,1.0727622370387233
1.2274726701070027,1.0505914416820108
1.2289498137595696,1.0388714877077907
1.2245897234947196,1.1130929856601348
1.2410611183652256,1.036733512070488
1.2242697289636832,1.039817936198656
1.2241894510409423,1.1317620863550129
1.2592276670054177,1.1614627784668805
1.3195399466915947,1.2713453825130019
1.2842262226563546,1.042687326966726
1.2113772204767186,1.0546662922317402
1.2331159257968036,1.094162420576989
1.2135433136401554,1.0474556945883158
1.227325701396595,1.103173328792534
1.2367246621468277,1.0624432005359485
1.2244933706425412,1.073664387991262
1.200926517964796,1.0316970170138287
1.2072863946279946,1.0367152082959679
1.2346390760633328,1.0726720597656858
1.224088838697718,1.0710905441810126
1.215925894637399,1.0560065793040583
1.2147488698307587,1.0359035306594697
1.2045026364591938,1.0990060651025106
1.2395966514592156,1.0280765637606877
1.3123911180880539,1.0687902175706883
1.2107392142410343,1.0571729709143654
1.2023692761014297,1.027736223219241
1.2045992863440742,1.0279797343320625
1.2100120973032344,1.0275178333849606
1.217632024477367,1.0730474220953907
1.2247430062858604,1.0265309066075423
1.2159289642146973,1.0411557986886795
1.1979818318857907,1.0521137492601262
1.2092258455251133,1.0235492913825963
1.2111075902113937,1.0449652172798334
1.2000712265253166,1.0230368207459435
1.2332912519555592,1.038526509885376
1.2636161809349933,1.1435721665125749
1.269004627238877,1.103671947586972
1.2096213256862087,1.0256811748707413
1.206916509152053,1.2272168279090196
1.230947328000134,1.0576490019246985
1.2309501431619274,1.0456462950009444
1.2081204837023296,1.0335959263418204
1.193048986301018,1.0228893309336564
1.191305204724493,1.0616888714787176
1.1929417203262132,1.021297684143548
1.1860809132524879,1.0526976244790214
1.1906318567974914,1.0216102641682292
1.1931796492904263,1.0172002460077356
1.2026642512423298,1.0342728766888083
1.191194959384156,1.018450030654768
1.1872786751019295,1.0292585304013122
1.1960208122790676,1.0495388438535291
1.195331308620819,1.0337998575942462
1.1925101817570438,1.0261939455108389
1.1990736358929432,1.100630053254061
1.2294150833574429,1.0178657659264498
1.2318599547495919,1.0674442029078537
1.1986045494681827,1.013908640688836
1.1892948754357757,1.013922288766335
1.189244706798105,1.0364836187061677
1.1847756091717323,1.0229145197377252
1.1896247269951756,1.025582709581749
1.189208248565937,1.01608484389378
1.1788616913405998,1.0269940075684227
1.1802171631675564,1.113078155390844
1.2162033740445,1.0111246271386891
1.1863863833672683,1.0944946766691745
1.234111288498188,1.0113182261932727
1.2091014746763817,1.0100179273028707
1.1978792893128818,1.0242482186155857
1.1785393306017418,1.0087234718458993
1.1726751833175988,1.0092913670793324
1.1802947311714371,1.017856501859684
1.1748841269956272,1.0158070680310956
1.1799562684371356,1.0062793465547784
1.189258530568819,1.0160253604385148
1.1808679498078964,1.0115383257501545
1.176981110121137,1.0078547018706996
1.191091558227016,1.05641544261248
1.2244936769118584,1.0089121385666222
1.2386991405170094,1.0223360580463345
1.1869279476038193,1.0049331013942477
1.1860098122163685,1.0044585618861885
1.1696646472057664,1.0464712769486184
1.1887237140634122,1.0340860117709518
1.1740516949650852,1.0051285252222588
1.1748614258968242,1.0145709061147368
1.1711233399644352,1.0543908470888868
1.1887111442932015,1.0032650949154978
1.1827179400763375,1.0058962548293942
1.1711980466977363,1.0314577172364903
1.1769615584109203,1.0021953410484465
1.1769947142436588,1.0024705586639353
1.1692221263755542,1.009670374599406
1.1667786694236648,1.0004599328056918
1.1812941786358353,1.0787038018933166
1.1903921617330433,1.0205539064945968
1.2048599144012837,1.055805927891272
1.1691887583730625,1.0195246645778517
1.1693426861919503,1.0008973532736896
1.1636139566986503,1.028472929103826
1.1670905875129525,1.0001325559774505
1.1881016881128144,1.0067666163080158
1.1669004717752751,1.0251177709760064
1.1775867536348281,1.0073607981799053
1.1825490800681628,1.0032143826500521
1.1651004966384007,1.0157992404164666
1.1769594413688385,1.013928815969993
1.1720868915158482,0.9956202742665313
1.1718760928921448,0.9947466729487295
1.1727798416449116,1.0551169718618805
1.20175967708781,0.9953634342877968
1.1723231197542603,0.9943244172093084
1.169690196921234,1.0287313611800488
1.1949388903109524,1.0187329428140508
1.1783122485685409,1.0515338309183468
1.1652532807018532,0.9961034097148731
1.1630645797715229,1.0078491410147707
1.179105167573153,0.9979769421178241
1.177976607038215,1.0268487080783146
1.1614220197833718,0.9958510347379006
1.1720325310892914,1.0278360657517696
1.2055032349345989,0.9934865174895505
1.1807486785116856,1.0636916865542085
1.199549277491425,0.9922380908779131
1.2465691765562152,1.000074039265959
1.1730793535238884,0.9908133281821825
1.1862317713950252,1.041392249126371
1.175271385974987,1.0250739352251603
1.1660115243143494,0.9896924862037861
1.1739333129592788,1.0277104676759916
1.1716392895568195,1.0102725147804945
1.1554984726943462,0.9943173931682625
1.1662130221619267,0.987680858947906
1.1592164109938858,0.9882827957603226
1.1607234042167267,1.0619424157760469
1.1831217813551254,1.003454023619427
1.1705777496532825,0.9885771118129211
1.151607904931446,1.0012798247939327
1.1608617594987958,0.9904815586302368
1.1719684440365559,1.0327349380401283
1.1545309336491527,0.989562637584154
1.169907823755972,0.9847152120251196
1.1514051970872932,1.0217740805046107
1.1639964371535805,1.0052058639320425
1.2049568574063056,1.1268042912118854
1.2081055346494103,1.0228063691890121
1.1947474076532951,1.0214334674847878
1.1543875986181655,0.9829990463795456
1.158652510938181,1.0270488982976869
1.1910878600151054,1.0041945212307166
1.1682251775269692,1.0078300273299614
1.1933442042187927,1.0806359951678304
1.1710040434594466,0.9803446511493569
1.1811176474083496,1.0122895482370624
1.1895780881311966,0.9918540759736121
1.191259147321529,1.0136365666737983
1.2151444518422505,1.0224865938341894
1.2009655250074658,0.9803268099544056
1.152412741819159,1.0006300480262782
1.1520626682634911,1.0088110156233525
1.151284035974684,0.9870295625588427
1.143034208202243,0.9786705194517623
1.143289954175977,0.9981383013962907
1.158423000021896,1.0207381002926748
1.155739948642566,0.9883428239743179
1.139851251156636,0.9885230339642775
1.1489227861104092,0.9778584772566228
1.170105090713818,1.0242383955325003
1.1797785534123737,0.9808217871228722
1.1623104013839993,0.9813017544160254
1.1419466782963321,0.9804706773488625
1.147527062055923,0.9798742219855223
1.151478722895831,0.9966749529109841
1.1453102140145328,0.9743918679481329
1.13867110878192,0.9838984561124909
1.1402341082326892,0.9735676194742272
1.1407800788051319,1.0144417345325811
1.1448892368337253,0.9885443163868597
1.137924345737183,0.9787223776709598
1.1468164283901416,1.0516592874083408
1.1588291165538482,0.9920178317152385
1.147633574540852,0.9910946486400212
1.167497202871645,1.0000551061772824
1.1734025897848988,0.9918068041437093
1.1353286512917287,0.9726186487761843
1.1400209889651634,0.9816669136582815
1.1362259028410584,0.9719497377294243
1.1399410235025005,0.9697405539477782
1.1418468829849522,0.9970407846362092
1.154173905888087,1.0314655995052122
1.20143307585116,1.0638482748868061
1.1605260804524598,1.0054762387196488
1.215677912719625,1.0527646866351663
1.151982570937624,0.9684721294827635
1.1349764005445473,1.0701214225585278
1.150204084872407,1.0594397195153855
1.1745554628736705,1.0295094295197547
1.1793328626897754,1.0329295313635538
1.2162211757504597,1.034807228170756
1.1719595212187568,1.0048205902014065
1.1818347545298096,1.007424078114405
1.1554804296972943,0.9715551248816556
1.1347864864770931,0.9677021766817847
1.1389155031785858,1.0109607795148197
1.1589172463175366,0.9664007952046949
1.1386943913912644,0.9825991132726701
1.1450177631439586,1.0046647092036631
1.1370347806611991,0.9653267624766327
1.1425994909498074,1.019548917925635
1.14403653011116,0.9749655301784756
1.159187442542212,1.005282456890689
1.1442728325891753,0.9850842414108225
1.1387758548199314,0.9635763990126575
1.14023952603984,1.0389600057538562
1.1518155869280693,0.9863357547905754
1.148464411732365,0.9843291273940837
1.1526465287186765,0.9623860190081042
1.144215181996132,0.9659438269874978
1.1304260619606872,0.9694999909876193
1.1476193201903442,0.9644846308270958
1.1280285107133594,0.9836690584290463
1.1276042496558785,1.155774170378118
1.1877012921905041,0.9963791237717055
1.187990730414016,1.205412347451397
1.2374175066862751,1.0345683703786908
1.2100044955937854,1.028091541556425
1.1800711627416607,0.9675483349153766
1.1481700032194175,0.9601315242111484
1.1477556406436344,0.98403849811649
1.1444719530855614,0.9763808282110779
1.1618207084424377,1.0899976788961214
1.1363801685764328,0.9605914203827564
1.125017712658057,0.9646707135577535
1.1207131494562508,1.003991469196307
1.1281131160769367,0.9755820717130389
1.1286559410495385,0.9592340948969819
1.1543293267203705,0.95931647505079
1.1501443413317227,1.0219153041063354
1.1257122631235443,0.9698600705675905
1.1217010630380577,0.9720103924852669
1.1193824430991863,0.9632447589671493
1.1179246871264386,0.973636944626653
1.12332756924441,0.9637377222511063
1.1210183829353912,0.9820756829062174
1.1206393545477233,0.9540538130408506
1.1271761924238883,1.0384582431609448
1.1461030206196923,0.9576231817470436
1.1308339289426308,0.9748395285337075
1.1224919426822544,0.9797920945078827
1.1267084281475255,0.9548234391054046
1.115823936353445,0.9712705958721249
1.124854732807811,0.9567797631520369
1.1216230686641007,0.9659419283518363
1.132769505017815,1.0105734307108527
1.1250759532553654,0.9551636077636896
1.116538047617186,0.9787754539239446
1.1464945310668724,1.0188237232623307
1.1336894420652306,0.9567955490758648
1.1149445047604378,1.0910365937952187
1.1487504849059482,0.9601613815836733
1.123883745756494,0.955846748874829
1.144777319913689,0.950123131275177
1.1355169454104286,0.9571175965359837
1.1444780362013915,1.001316328183361
1.1167557859846702,0.9497130828046323
1.1237791777152366,0.9752054317449018
1.1356677627434708,0.9695868816882669
1.1493903272469905,1.0208556042161099
1.1484807502643963,0.9824282172510395
1.1358769293092918,1.0163046242390756
1.1371321836645096,0.9548087630953107
1.1344498513296624,0.9507412647092065
1.1227957528807289,0.983105891764758
1.123885239067046,0.960585913388832
1.1185465194052762,0.9545572766433918
1.1100038510910148,0.9468303748539516
1.1118710241626792,0.9463960550156146
1.1298526937306843,0.9680904569815956
1.1414350102341022,0.9457288463646392
1.140924623931747,1.0296868192793127
1.1475233293986191,0.9485172076874793
1.1274305537968292,1.066078083063677
1.1386678198040596,0.9473752813085765
1.1475095976721363,0.9836833114639865
1.1324650997138885,0.9445471262614988
1.1074806148697838,0.9688331560043005
1.1099346827608845,0.9555548888900351
1.1095272707008057,0.9593504267277512
1.1160447005666931,0.9779463881670043
1.1237291957413849,0.9431165038945271
1.1188780234273064,1.0559023824641078
1.1345795705499717,0.9646208935797809
1.1369547840466279,0.969578083567445
1.1175956429412963,0.9466099909373692
1.1439085614398945,0.9726069003244571
1.1520230222847831,0.9626622045554988
1.156190658635899,1.1162678490445463
1.1309055050329693,0.9461344504277176
1.1117391573922188,0.9440349972129264
1.1050076816504955,0.9445281422811489
1.1054849150173882,1.0001391182310162
1.1124620381162331,0.9429979058991239
1.1354868911736031,0.9442084239566841
1.1368459910835327,0.9631665495542989
1.1053189503289775,0.9491094828048021
1.1159919197746566,0.9494328558246955
1.150652188406874,0.9610344272515307
1.1601640207419814,0.9767537988301528
1.1651856322777832,0.9533094607318359
1.1206636472911224,1.0359506191209304
1.1430611712931595,1.0133497964504152
1.167093750793606,1.0230382938321643
1.1320823091266063,0.9383619956399911
1.1085159955403099,0.9557772855029946
1.108261819147301,0.9563678786208067
1.1083483511994476,0.9616966413897138
1.1151717158338565,0.9398249690714865
1.1314448755115307,0.9438360032449133
1.1207814569734764,0.9960244393031858
1.1096768409422337,0.9364415482429175
1.1109014617539958,0.9381256671838982
1.101965381042265,0.937422843668548
1.1055227577017708,0.9787103773351523
1.1043987591632134,0.9595471135405607
1.1074998294064056,0.953657897009802
1.1112732038886208,0.9364086211321758
1.1180269992049423,0.9613071448383141
1.100680907633377,0.9410549214115966
1.1125292157453277,1.0153382216577118
1.1059378949645946,0.9371245814320257
1.0964365001035816,0.9412713411242463
1.111458819933734,0.9630314064184297
1.1214846046722722,0.9349802484940056
1.1226677280964077,0.9875641435483762
1.154653672662869,1.051356857005148
1.166017700737326,1.00158529701423
1.131338305576342,0.9512137493421865
1.1177213384147298,0.9318016092246553
1.1040788784431232,1.0264351851124305
1.1140126319014783,0.9540147296217985
1.1056275864235832,0.9368919433153349
1.0957543680565853,0.951362528080164
1.104690694591045,0.9309960926489973
1.1014112908165634,0.9471912710769628
1.0958965487335548,0.9519739505460492
1.0945208265318829,0.9867141870565193
1.1045395859950897,0.9300678944666916
1.1003443489542233,0.9302189231314928
1.0940610211966293,0.9498221575223726
1.0966831489772186,0.9464229505719537
1.0967348393038887,0.9385442941687828
1.1377655004236675,1.0366057692176083
1.1244588345474953,0.9313706577418255
1.1160092941695445,0.9861818298548956
1.1066238204621655,0.9291371639780824
1.1149233124490887,1.0235725859074893
1.1424274866047073,0.9301637438840644
1.095016468274529,0.9283236385975961
1.1016855009571862,0.932633041543422
1.1092369604962566,0.9418849547043987
1.133737762265548,0.9323435946556421
1.1084671422659633,0.9288647194637413
1.1086304087236702,0.9427480867930821
1.1009597355862797,0.9431662232772853
1.1134951765922574,0.9869652738998894
1.1017415870211655,0.9295368164876767
1.0842278006664192,1.0632455970757824
1.1508397944101318,0.9273834786937878
1.1162289046230878,0.9603517103036773
1.0946696931562039,0.9327608283572023
1.1270743953176292,0.9266424335514588
1.1094498305980427,1.0095326615330389
1.1061097226501453,0.9263215441244386
1.1138536822612621,1.0315991366820478
1.120801970678392,0.9323377646877125
1.1231703665130703,0.9624058857708674
1.0979825245378223,0.9271101828825434
1.0928164621483105,0.9573184837930623
1.0985755721067658,0.923265830622955
1.0986368437500778,0.9242225364593176
1.092001135387904,0.9425335801717055
1.0989932601858978,0.9260790999545607
1.092252220015928,0.9224581670919526
1.1056118552051841,0.9217174981915673
1.1016954863076394,0.9780021876195737
1.1064316256193882,0.9219187537697067
1.1002809310236759,1.0566582390636305
1.1444824118806358,0.9443989760455895
1.093456116760723,0.9679875724339406
1.0965694534268475,0.9425310579645277
1.0938777176235344,0.9447830812479571
1.1222980154169808,0.9515316090314492
1.1021313558339974,0.9591377486422212
1.105235780181853,0.9261348275251167
1.1038288805660095,0.9294158085636126
1.0944549548561562,0.962260302713147
1.09311706682038,0.9183777220225413
1.085140808717215,0.9295726725429395
1.0855111967591167,0.9646926076705273
1.0860865358054317,0.9219294853780753
1.0848048976411648,0.9236983246977543
1.082754251716243,0.9266671734394821
1.0880818206539875,0.9176282959919039
1.096091324875946,0.923273312887084
1.095685534572324,0.9463123556387385
1.1043634554831676,0.9303715987458974
1.0847217753362397,0.9291577778781371
1.0822545334566764,0.9171058315771363
1.0858139388532524,0.9421929958650836
1.0878718989886929,0.9208662836654637
1.089041971100481,0.9965312655185941
1.0918926956200927,0.9265122512646292
1.1030417174583755,0.9707564846225751
1.117961526362788,1.048495893858596
1.1244224310416526,0.9687709624189079
1.0960066368038048,0.9377507822854179
1.08820389814777,0.9167230804497222
1.0801283314756005,0.9987164753616055
1.0948632362228634,0.9273132753134566
1.0858877118712498,0.9143778663933079
1.0783187478322631,0.9162348259327023
1.0902520160631466,0.9386138415019774
1.0828015431854603,0.9168446563010992
1.0872455798197842,0.9446266194514658
1.0881769051926236,0.9144411096937236
1.086395028200098,0.9143614913538048
1.0809647603108272,0.9477730462717455
1.0881963167440163,0.9171027925323411
1.0879433604261417,1.0183058901878685
1.0983688062189227,0.9123489840878205
1.0799161129142418,1.0363546079179378
1.109752099693292,0.9977048698849852
1.1217837046427899,1.1069978396361848
1.1124866228406738,0.913241490573186
1.0854431289233852,0.9252465903957025
1.0987258420775032,0.9166370452044414
1.0768236732354142,0.9228907803760414
1.0797686784357563,0.9181871243885585
1.0753856841142018,0.9309508360897584
1.0771308701514801,0.9126564143504019
1.0755142961788533,0.9208188752003287
1.091310574100084,0.9477761663075698
1.0856787922177318,0.9143396200135697
1.0800487632616753,0.9538219668144403
1.0826741867061467,0.9224710569429239
1.0737586604345375,0.9245599937993426
1.0903910913802204,0.9331614638483802
1.0943992459085605,0.9112172198057967
1.0757570399453544,0.9357092782508495
1.0800267004798347,0.9163968691794183
1.0824092660249394,0.945491530570477
1.0904399758807644,0.9113254275828897
1.0884252811894657,0.9267683084620986
1.0832128277645103,0.9250559042458518
1.0759107262007568,0.9109005395360167
1.0786427179708191,0.9076192749299085
1.0718668642804787,0.9198119277969943
1.080337286391692,0.9325998049241759
1.1078213975793056,0.9160617126578905
1.0777709234984127,0.9089554177962268
1.0763069096322766,0.9133231616099411
1.079919590190282,0.911841694104711
1.1243131830824031,1.0297862782430807
1.1352899505431393,0.9513239809048928
1.141122985044653,1.0111613162728244
1.0939383463687207,0.9212584630199445
1.0992062381554997,0.9847888150484458
1.107747768508878,0.9439249393155804
1.095114608349818,0.9631375296171322
1.0819656337303,0.9126799579870661
1.1071641347098262,0.9767590767125355
1.0899144494786122,0.9113834238923665
1.0838121750763852,0.9050698171422331
1.1157571171941627,1.1159486810234298
1.1409665424892106,0.907774208986086
1.0684745286478756,0.909038556968651
1.0686448763453915,0.91730281740328
1.0719553705662377,0.9171130948288496
1.0725445825626705,0.9069866571711543
1.074363644904599,0.9272248681597536
1.081263471055833,0.9041141481494587
1.0758637055154159,1.020854720245564
1.0897647322685233,0.9071029503876189
1.0717168489728768,0.9026761868863407
1.0804817840970795,0.9569118951642236
1.080404189794847,0.9652218260242298
1.0954837898124439,0.9017471914671584
1.074715156252076,0.9610756962402318
1.0823043576899434,0.9110604966201655
1.068202048131525,0.9570887558087954
1.090272298184083,0.9622866901448399
1.1043517029429057,0.9024179039207407
1.072735665718153,0.9087911984849214
1.0762459639449014,0.9105917890602568
1.0678557630490604,0.9515137149646037
1.0785827084007629,0.8999349389757428
1.0681851775902755,0.8999438990786226
